id,admin_user_id,name,address,locality,region,country,administrative_area_level_1,administrative_area_level_2,international_phone_number,fax_numbers,fax_keywords_en,fax_keywords_fr,ramq_code,ramq_billing_categories,type,website,latitude,longitude,added_time,place_type,is_fax_enabled
ChIJ-bEHgBmXuEwRbqIL5TucHX0,,CENTRE D'HEBERGEMENT D'ASSISE 4,"45 RUE LECLERC, QUEBEC, QC, G1L 2G2",Québec,Capitale Nationale,CA,QC,G1L 2E8,+1 418-627-1124 ext. 1201,,[],[],0796X,,hospital,https://www.chsje.com/le-centre/,46.828655,-71.238747,1745790598,hospital,0
ChIJ-croh1a9yEwRMHup50I-XB8,,3089 - WAL-MART (JOLIETTE),"1055 BOUL FIRESTONE, JOLIETTE, QC, J6E 3Z1",Joliette,Lanaudiere,CA,QC,J6E 9E5,+14507525221,"14507520197,14507552535","[{""fax_number"": ""14507520197"", ""keyword_en"": ""pharmacie""}, {""fax_number"": ""14507520197"", ""keyword_en"": ""pharmacie""}, {""fax_number"": ""14507552535"", ""keyword_en"": ""main shop""}, {""fax_number"": ""14507552535"", ""keyword_en"": ""main shop""}]","[{""fax_number"": ""14507520197"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14507520197"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14507552535"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14507552535"", ""keyword_fr"": ""administration""}]",53522,,pharmacy,https://www.walmart.ca/fr/electronique/telephones-cellulaires/N-2413,46.0368187,-73.4137855,1745790598,clinic,0
ChIJ-d1MksEZyUwR1dowTfTuSd4,,LA MAISON BLEUE,"3735 AV PLAMONDON, MONTREAL, QC, H3S 1L8",Montréal,Montreal,CA,QC,H3S 1L8,+15145090833,15143036008,"[{""fax_number"": ""15143036008"", ""keyword_en"": ""general""}, {""fax_number"": ""15143036008"", ""keyword_en"": ""general""}]","[{""fax_number"": ""15143036008"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15143036008"", ""keyword_fr"": ""renseignements généraux""}]",80565,,hospital,https://maisonbleue.info/contact/,45.5014901,-73.63549809999999,1745808471,hospital,0
ChIJ-dEHDMcLlEwRBUENp4fqC3I,,GMFU DE MANICOUAGAN ET CLSC LIONEL-CHAREST,"340 RUE CLEMENT-LAVOIE, BAIE-COMEAU, QC, G4Z 3B8",Baie-Comeau,Cote Nord,CA,QC,G4Z 3B8,+14182962572,"14182962532,14182967885,14182942862","[{""fax_number"": ""14182962532"", ""keyword_en"": ""health records""}, {""fax_number"": ""14182967885"", ""keyword_en"": ""general inquiries, administration""}, {""fax_number"": ""14182942862"", ""keyword_en"": ""general inquiries, administration""}]","[{""fax_number"": ""14182962532"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14182967885"", ""keyword_fr"": ""renseignements généraux, admin""}, {""fax_number"": ""14182942862"", ""keyword_fr"": ""renseignements généraux, admin""}]",93722,,hospital,,49.20884769999999,-68.23789719999999,1745808471,hospital,0
ChIJ-dix5I1FyUwRd7ShSMANVOA,,MDA DE SAINT-TIMOTHEE,"1 RUE DES AINES, SALABERRY-DE-VALLEYFIELD, QC, J6S 6M8",Salaberry-de-Valleyfield,Monteregie,CA,QC,J6S 6M8,+14503773925,14503773490,"[{""fax_number"": ""14503773490"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14503773490"", ""keyword_fr"": ""renseignements généraux""}]",29545,,hospital,http://maisondesaines.ca/,45.2895433,-74.03621170000001,1745790598,hospital,0
ChIJ-dqlMGAQyUwRXXkUuDYiThw,,RADIOLOGIX VERDUN BANNANTYNE,"102-4475 RUE BANNANTYNE, VERDUN, QC, H4G 1E2",Montréal,Montreal,CA,QC,H4G 1E2,+15142285153,,[],[],31031,,hospital,https://radiologix.ca/cliniques/verdun-bannantyne,45.4601526,-73.5761375,1745808471,hospital,0
ChIJ-e3zzVBXuEwRBTaWKpfwzuo,,ALBERT GARANT OPTOMETRISTE,"1115 BOUL VACHON N, SAINTE-MARIE, QC, G6E 1M9",Sainte-Marie,Chaudiere Appalaches,CA,QC,G6E 1N7,+14183873364,14188330190,"[{""fax_number"": ""14188330190"", ""keyword_en"": ""General Inquiries""}]","[{""fax_number"": ""14188330190"", ""keyword_fr"": ""administration""}]",52946;53875,,hospital,http://www.lavue.ca/,46.4565311,-71.0362538,1745790598,hospital,0
ChIJ-eHIaY3vyEwRwOcIPQMKPpY,,BUREAU DR CLAUDE GAUTHIER,"7732 RUE MARIE-VICTORIN, CONTRECOEUR, QC, J0L 1C0",Contrecoeur,Monteregie,CA,QC,J0L 1C0,+14505872133,,[],[],55528,,hospital,,45.91092930000001,-73.2067553,1745808471,hospital,0
ChIJ-eNWHXMvyUwRSkv38KVTCuI,,POLYCLINIQUE ST-EUSTACHE,"300-375 AV MATHERS, ST-EUSTACHE, QC, J7P 4C1",Saint-Eustache,Laurentides,CA,QC,J7P 4C1,+14504736777,14504731916,"[{""fax_number"": ""14504731916"", ""keyword_en"": ""not specified""}]","[{""fax_number"": ""14504731916"", ""keyword_fr"": ""renseignements généraux""}]",54285,,hospital,https://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=43307,45.58174349999999,-73.87631499999999,1745790598,hospital,0
ChIJ-f9xeRshyUwRFVrEuQni7KA,,L'AIRE VISUELLE OPTOMETRISTES,"102-380 BOUL DAGENAIS E, LAVAL, QC, H7M 5H4",Laval,Laval,CA,QC,H7M 5H4,+14506691686,14506695604,"[{""fax_number"": ""14506695604"", ""keyword_en"": ""general communications""}, {""fax_number"": ""14506695604"", ""keyword_en"": ""communications generals""}]","[{""fax_number"": ""14506695604"", ""keyword_fr"": ""rendez-vous""}, {""fax_number"": ""14506695604"", ""keyword_fr"": ""rendez-vous""}]",52394,,hospital,http://lairevisuelle.com/,45.6100617,-73.7196949,1745790598,hospital,0
ChIJ-fF4NermyEwR5f8saPV6PkY,,HOPITAL PIERRE-LE GARDEUR,"911 MONTEE DES PIONNIERS, TERREBONNE, QC, J6V 2H2",Terrebonne,Lanaudiere,CA,QC,J6V 2H2,+14506547525,14506571809,"[{""fax_number"": ""14506571809"", ""keyword_en"": ""enquiries""}]","[{""fax_number"": ""14506571809"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}]",0141X;41410;41411;41416;41417,"0,1,2,3,4,6,7,8",hospital,https://sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1130,45.72480050000001,-73.511054,1745790598,hospital,0
ChIJ-flMtfE3tkwR15x8tl-Tq2M,,CLINIQUE MEDICALE DU LAC,"200-2377 RUE PRINCIPALE O, MAGOG, QC, J1X 0J4",Magog,Estrie,CA,QC,J1X 0J4,+18198433353,"18198437217,14506532434","[{""fax_number"": ""18198437217"", ""keyword_en"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14506532434"", ""keyword_en"": ""renseignements g\u00e9n\u00e9raux""}]","[{""fax_number"": ""18198437217"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14506532434"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",54128;55029,,hospital,https://www.cmdl.ca/,45.2815484,-72.1857258,1745790598,hospital,0
ChIJ-y4K2Rx1z0wRrohfB0j-4g8,,CLINIQUE DU VILLAGE,"102-1972 CH DU VILLAGE, MONT-TREMBLANT, QC, J8E 1K4",Mont-Tremblant,Laurentides,CA,QC,J8E 1K4,+18194252741,18194256529,"[{""fax_number"": ""18194256529"", ""keyword_en"": ""General Enquiries""}]","[{""fax_number"": ""18194256529"", ""keyword_fr"": ""administration""}]",54205,,hospital,https://bonjour-sante.ca/uno/clinique/cvillage,46.19535310000001,-74.6276137,1745790598,hospital,0
ChIJ-y8zvZAeyUwRJf8N_p-KWmM,,CLINIQUE DOMUS-MEDICA,"5601 RUE BELANGER, MONTREAL, QC, H1T 0B3",Montreal,Montreal,CA,QC,H1T 1G3,+15142565011,,[],[],54154,,hospital,,45.5805002,-73.5745547,1745808471,hospital,0
ChIJ-y8zvZAeyUwR_fb-t-ainiE,,LUNETTERIE ILLUSIONS,"4713 BOUL ROBERT, SAINT-LEONARD, QC, H1R 3E6",Montréal,Montreal,CA,QC,H1S 2Y5,+15142549872,"15142549872,15142540500,15067366752","[{""fax_number"": ""15142549872"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15142540500"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15067366752"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15142549872"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15142540500"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""15067366752"", ""keyword_fr"": ""rendez-vous""}]",52236;53198,,hospital,https://www.lunetteriecorbeil.com/,45.5914437,-73.5761653,1745808471,hospital,0
ChIJ-ygyXUjekUwRpLiL9QWVNeA,,CRDI-TSA ET CRDP DE SEPT-ILES,"450 AV EVANGELINE, SEPT-ILES, QC, G4R 2N5",Sept-Îles,Cote Nord,CA,QC,G4R 2N5,+14189682470,"14189683048,14189688496","[{""fax_number"": ""14189683048"", ""keyword_en"": ""medical records""}, {""fax_number"": ""14189688496"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""14189683048"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14189688496"", ""keyword_fr"": ""dossiers médicaux""}]",18463,,hospital,https://www.cisss-cotenord.gouv.qc.ca/,50.2079922,-66.3813177,1745808471,hospital,0
ChIJ0-X-b-2XuEwRjuqB7ecBv9o,,LUNET ESPACE VISION,"1570 BOUL LEBOURGNEUF, QUEBEC, QC, G2K 2M4",Québec,Capitale Nationale,CA,QC,G2K 2M4,+14186261234,,[],[],53631,,hospital,http://lunet.ca/,46.8348733,-71.30226259999999,1745790598,hospital,0
ChIJ006XdBIRyUwR8TqfOgj4OFQ,,CENTRE OPTIQUE CANADA INC,"7822 BOUL CHAMPLAIN, LASALLE, QC, H8P 1B3",Montréal,Montreal,CA,QC,H8P 3V9,+15143674040,"15143637864,15143668194","[{""fax_number"": ""15143637864"", ""keyword_en"": ""stars""}, {""fax_number"": ""15143668194"", ""keyword_en"": ""stars""}]","[{""fax_number"": ""15143637864"", ""keyword_fr"": ""\u00e9toiles doubles""}, {""fax_number"": ""15143668194"", ""keyword_fr"": ""\u00e9toiles doubles""}]",52427;52432;53829,,hospital,https://opticien.optical-center.fr/557-optical-center-montreal-place-lasalle,45.427569,-73.6087453,1745808471,hospital,0
ChIJ00ECEa4pyUwRUld1OOpfQug,,LUNETTERIE NEW LOOK - BLAINVILLE,"1355 RUE MICHELE-BOHEC, BLAINVILLE, QC, J7C 0M4",Blainville,Laurentides,CA,QC,J7C 0M4,+14504340880,15145933051,"[{""fax_number"": ""15145933051"", ""keyword_en"": ""general inquiries / general office communications""}]","[{""fax_number"": ""15145933051"", ""keyword_fr"": ""renseignements généraux communications de bureau""}]",53677,,hospital,https://locations.newlook.ca/quebec-blainville-097?utm_source=google&utm_medium=organic&utm_campaign=gmb-listing&utm_content=newlook-97,45.6793471,-73.9108224,1745790598,hospital,0
ChIJ00mGklwayUwRQ_SdyFF4Ckk,,LE MIOP,"PLCE BONAVENTURE CP 71, MONTREAL, QC, H5A 1K6",Montréal,Montreal,CA,QC,H5A 1K6,+15143972233,15148660202,"[{""fax_number"": ""15148660202"", ""keyword_en"": ""514-954-9507""}]","[{""fax_number"": ""15148660202"", ""keyword_fr"": ""514-954-9507""}]",53108,,pharmacy,http://www.placebonaventure.com/,45.49944439999999,-73.565,1745808471,clinic,0
ChIJ02EsPOs8yUwRBmS_qhwCFIo,,EZRA FRANKEN OPTOMETRISTE,"3343J BOUL DES SOURCES, DOLLARD-DES-ORMEAUX, QC, H9B 1Z8",Dollard-des-Ormeaux,Montreal,CA,QC,H9B 2K4,+15146838448,15146839469,"[{""fax_number"": ""15146839469"", ""keyword_en"": ""not specified""}]","[{""fax_number"": ""15146839469"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}]",52437;52447,,hospital,http://www.411sante.com/lunettes/montreal/dollard-des-ormeaux-2/default.htm,45.4881043,-73.79996419999999,1745808471,hospital,0
ChIJ03fT_RQayUwRPLTPT_Xt4BE,,DR STANLEY L. EIDINGER,"3550 CH DE LA COTE-DES-NEIGES, MONTREAL, QC, H3H 1V4",Montréal,Montreal,CA,QC,H3H 1V4,+15149317077,"15147885411,15149317077","[{""fax_number"": ""15149317077"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""15147885411"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""15149317077"", ""keyword_fr"": ""renseignements généraux""}, {""fax_number"": ""15147885411"", ""keyword_fr"": ""administration""}]",30011,,hospital,https://seaforthoralsurgery.com/contact-us,45.49605899999999,-73.58610399999999,1745808471,hospital,0
ChIJ03uucGwZyUwRRsyx2Lp9LGg,,CLINIQUE MED. NUTRITION ET AMAIGRISSEMENT,"6716 RUE SAINT-DENIS, MONTREAL, QC, H2S 2S2",Montréal,Montreal,CA,QC,H2P 1V4,+15142743561,15142747872,"[{""fax_number"": ""15142747872"", ""keyword_en"": ""medical clinic for nutrition and weight loss""}]","[{""fax_number"": ""15142747872"", ""keyword_fr"": ""renseignements généraux""}]",55607,,hospital,https://www.cliniquescma.ca/,45.5435502,-73.6288233,1745808471,hospital,0
ChIJ04PZvbgUyUwRYwniX1WvimM,,RADIOLOGIE CHATEAUGUAY,"120-288 BOUL D'ANJOU, CHATEAUGUAY, QC, J6K 1C6",Châteauguay,Monteregie,CA,QC,J6K 3A9,+14506918191,14506918568,"[{""fax_number"": ""14506918568"", ""keyword_en"": ""clinic general fax""}]","[{""fax_number"": ""14506918568"", ""keyword_fr"": ""dossiers m\u00e9dicaux""}]",31093;55221,,hospital,http://complexemedicalchateauguay.com/,45.3585795,-73.7189088,1745790598,hospital,0
ChIJ06MgG3O9uEwRp3IJEg8fP8s,,CENTRE D'AMITIE AUTOCHTONE DE QUEBEC (CENTRE MAMUK),"8155 1RE AVENUE, QUEBEC, QC, G1G 4B8",Québec,Capitale Nationale,CA,QC,G1G 4B8,+14184768083,"14189157200,14188438960","[{""fax_number"": ""14188438960"", ""keyword_en"": ""administration""}, {""fax_number"": ""14189157200"", ""keyword_en"": ""correspondance officielle relative au si\u00e8ge social""}]","[{""fax_number"": ""14188438960"", ""keyword_fr"": ""administration""}, {""fax_number"": ""14189157200"", ""keyword_fr"": ""correspondance officielle relative au siège social""}]",83525,,clinic,https://www.rcaaq.info/les-centres/quebec/,46.86160659999999,-71.27121509999999,1745790598,clinic,0
ChIJ07nBY9ujyUwRH42o8BNWDKQ,,CLINIQUE D'ORTHOPEDIE DU HAUT-RICHELIEU,"220-870 BOUL DU SEMINAIRE N, SAINT-JEAN-SUR-RICHELIEU, QC, J3A 1B5",Saint-Jean-sur-Richelieu,Monteregie,CA,QC,J3A 1B5,+14503486966,14503480664,"[{""fax_number"": ""14503480664"", ""keyword_en"": ""references and other relevant documents""}]","[{""fax_number"": ""14503480664"", ""keyword_fr"": ""références""}]",57125,,hospital,http://www.cohr.ca/,45.3309402,-73.2681329,1745808471,hospital,0
ChIJ07r_uMMjyUwRW4XH62bUCM4,,LA BAIE RAYON D'OPTIQUE LE CARREFOUR,"3045 BOUL LE CARREFOUR, LAVAL, QC, H7T 1C7",Laval,Laval,CA,QC,QC H7T 1C7,+14506871540,14506876218,"[{""fax_number"": ""14506876218"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14506876218"", ""keyword_fr"": ""renseignements généraux""}]",52919,,pharmacy,https://www.labaie.com/,45.5723799,-73.7524502,1745790598,clinic,0
ChIJ092Okbi9yEwRygjvsHoijFQ,,CENTRE D'HEBERGEMENT DE SAINTE-ELISABETH,"2410 PRINCIPALE, SAINTE-ELISABETH, QC, J0K 2J0",Joliette,Lanaudiere,CA,QC,J6E 3E5,+1 450-759-1662 ext. 518,"14507599750,14504912079","[{""fax_number"": ""14507599750"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14504912079"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14507599750"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14504912079"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",11055;15895,,hospital,https://www.cisss-lanaudiere.gouv.qc.ca/votre-cisss/coordonnees-et-horaires/chsld/,46.02342729999999,-73.4417052,1745790598,hospital,0
ChIJ09TCbnaXuEwRi55gRwjosGg,,REFLET CLINIQUE - DRE MARIE H BROUILLETTE,"200-655 BOUL PIERRE-BERTRAND, QUEBEC, QC, G1M 2E4",Québec,Capitale Nationale,CA,QC,G1M 2E4,+14185271659,,[],[],55931,,hospital,https://www.refletclinique.com/,46.82149400000001,-71.27058099999999,1745790598,hospital,0
ChIJ09lvd6EZyUwRNvJ5zmgF7cc,,CLINIQUE MUSA MUNDI INC,"501-185 AV DORVAL, DORVAL, QC, H9S 5J9",Mont-Royal,Montreal,CA,QC,H3P 2H4,+15144397710,,[],[],54411,,hospital,http://mrockland.com/,45.51888,-73.6281374,1745808471,hospital,0
ChIJ09lvd6EZyUwRga-WT4B5qVg,,CLINIQUE DE L'OEIL ROCKLAND,"120-100 CH ROCKLAND, MONT-ROYAL, QC, H3P 2V9",Mont-Royal,Montreal,CA,QC,H3P 2V9,+15147596560,15143844874,"[{""fax_number"": ""15143844874"", ""keyword_en"": ""general communication""}]","[{""fax_number"": ""15143844874"", ""keyword_fr"": ""communication g\u00e9n\u00e9rale""}]",52214;53564,,hospital,https://rocklandeyeclinic.com/,45.51964640000001,-73.6262131,1745808471,hospital,0
ChIJ0QmJRDIByUwRUjW8fvhu6tI,,CLINIQUE MEDICALE DE L'ATELIER,"77 SEIGNEURIAL O, SAINT-BRUNO, QC, J3V 2G9",Saint-Bruno-de-Montarville,Monteregie,CA,QC,J3V 2G9,+14504611751,14504611602,"[{""fax_number"": ""14504611602"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14504611602"", ""keyword_fr"": ""renseignements généraux""}]",55179,,hospital,,45.52435699999999,-73.3407943,1745808471,hospital,0
ChIJ0Qqi7KDmv0wRBBcVOLfOCkQ,,CLSC DU FJORD - L'ANSE-SAINT-JEAN,"29 RUE SAINT-JEAN-BAPTISTE, L'ANSE-SAINT-JEAN, QC, G0V 1J0",L'Anse-Saint-Jean,Saguenay Lac Saint Jean,CA,QC,G0V 1J0,+14185443381,14182723028,"[{""fax_number"": ""14182723028"", ""keyword_en"": ""general inquiries / main contact""}]","[{""fax_number"": ""14182723028"", ""keyword_fr"": ""renseignements généraux contact principal""}]",80045,,hospital,http://santesaglac.com/,48.1991879,-70.240268,1745808471,hospital,0
ChIJ0RlUZDKRuEwRHyEQdAEqwes,,CMS SAINTE-FOY (CHAUDIERE-APPALACHES),"2828 BOUL LAURIER, BUR. 280 ET 290, QUEBEC, QC, G1V 0B9",Québec,Capitale Nationale,CA,QC,G1V 2M2,+14186542701,14186574569,"[{""fax_number"": ""14186574569"", ""keyword_en"": ""CLSC Sainte-Foy\u2013Sillery""}]","[{""fax_number"": ""14186574569"", ""keyword_fr"": ""renseignements généraux""}]",56131,,pharmacy,,46.76629000000001,-71.2889373,1745790598,clinic,0
ChIJ0S1ren-QK4gRSBFIporNAkw,,3143 - WAL-MART (HULL),"35 BOUL DU PLATEAU, GATINEAU, QC, J9A 3G1",Gatineau,Outaouais,CA,QC,J9A 3G1,+18197721911,"18197778880,18197721401","[{""fax_number"": ""18197721401"", ""keyword_en"": ""general inquiries, administration""}, {""fax_number"": ""18197778880"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""18197721401"", ""keyword_fr"": ""renseignements généraux, admin""}, {""fax_number"": ""18197778880"", ""keyword_fr"": ""dossiers médicaux""}]",53514,,pharmacy,https://www.walmart.ca/en/stores-near-me/du-plateau-supercentre-3143?utm_source=local&utm_medium=listings&utm_campaign=sc&cmpid=gmb,45.4359071,-75.77085629999999,1745808471,clinic,0
ChIJ0S5kqE7AuEwRATKx5cm72rE,,DRE DENISE PLANTE,"1597 RUE DU MONT-MARIE, QUEBEC, QC, G1W 3E5",Québec,Capitale Nationale,CA,QC,G1V 4T3,+14186034055,,[],[],55679,,hospital,https://dannyellegingras-hormonotherapie.com/,46.7719797,-71.2821127,1745790598,hospital,0
ChIJ0SIgW-pNyEwREwMIckTeIDc,,CLINIQUE MEDICALE DOUVILLE,"5460 BOUL LAURIER O, ST-HYACINTHE, QC, J2S 3V7",Saint-Hyacinthe,Monteregie,CA,QC,J2S 3V7,+14507738777,"14507714350,14507717530","[{""fax_number"": ""14507714350"", ""keyword_en"": ""clinic fax""}, {""fax_number"": ""14507717530"", ""keyword_en"": ""unspecified secondary clinic fax""}]","[{""fax_number"": ""14507714350"", ""keyword_fr"": ""dossiers médicaux""}, {""fax_number"": ""14507717530"", ""keyword_fr"": ""administration""}]",55005,,hospital,,45.6050063,-72.9804862,1745808471,hospital,0
ChIJ0T0p-OvmyEwR6MdF8tCMnTk,,IMAGERIE DES PIONNIERS INC,"140-950 MONTEE DES PIONNIERS, TERREBONNE, QC, J6V 1S8",Terrebonne,Lanaudiere,CA,QC,J6V 1S8,+14505811424,14505819395,"[{""fax_number"": ""14505819395"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14505819395"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}]",31090;56312,,hospital,https://imageriedespionniers.com/,45.7247811,-73.5073294,1745790598,hospital,0
ChIJ0T0p-OvmyEwRpKHLhQjD90Q,,PHYSIOTHERAPIE UNIVERSELLE LACHENAIE (MUSCULO-S.),"950 MONTEE DES PIONNIERS, TERREBONNE, QC, J6V 1S8",Terrebonne,Lanaudiere,CA,QC,J6V 1S8,+18886202120,14506577730,"[{""fax_number"": ""14506577730"", ""keyword_en"": ""all departments and purposes""}]","[{""fax_number"": ""14506577730"", ""keyword_fr"": ""dossiers médicaux""}]",55997,,hospital,https://physiotherapieuniverselle.com/cliniques/lachenaie/?utm_source=gmb&utm_medium=organic&utm_content=montreal&utm_campaign=quebec,45.72477689999999,-73.5072339,1745790598,hospital,0
ChIJ0UQW_tIZyUwRCUDr7OJtX6M,,CLINIQUE DE FERTILITE OVO INC (MONTREAL),"8000 BOUL DECARIE, MONTREAL, QC, H4P 2S4",Montréal,Montreal,CA,QC,H4P 2S4,+15147982000,15147982001,"[{""fax_number"": ""15147982001"", ""keyword_en"": ""medical records""}]","[{""fax_number"": ""15147982001"", ""keyword_fr"": ""dossiers médicaux""}]",54189,,hospital,https://www.cliniqueovo.com/?utm_source=GMB&utm_medium=BLML,45.497514,-73.6593631,1745808471,hospital,0
ChIJ0UWDPJSFyEwRST872WdflEI,,HOTEL-DIEU DE SOREL,"400 AV DE L'HOTEL-DIEU, SOREL-TRACY, QC, J3P 1N5",Sorel-Tracy,Monteregie,CA,QC,J3P 3G1,+14507466000,"14507466131,14507466063,14507462782,14507466082","[{""fax_number"": ""14507466063"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14507466131"", ""keyword_en"": ""dossier m\u00e9dical / acc\u00e8s \u00e0 l'information""}, {""fax_number"": ""14507462782"", ""keyword_en"": ""general inquiries""}, {""fax_number"": ""14507466082"", ""keyword_en"": ""**450-746-6000**""}]","[{""fax_number"": ""14507466063"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14507466131"", ""keyword_fr"": ""dossiers m\u00e9dicaux / acc\u00e8s \u00e0 l'information""}, {""fax_number"": ""14507462782"", ""keyword_fr"": ""renseignements g\u00e9n\u00e9raux""}, {""fax_number"": ""14507466082"", ""keyword_fr"": ""**450-746-6000**""}]",0092X;40920;40927,"0,1,2,3,4,6,7,8",hospital,http://www.sante.gouv.qc.ca/repertoire-ressources/ressource/?nofiche=1228,46.0459414,-73.0966933,1745790598,hospital,0
ChIJ0UetgIcfyUwRHkfmRkSvCog,,CENTRE MEDICAL MIEUX-ETRE #200 (SUCC. ANJOU),"200-7171 RUE JEAN-TALON E, MONTREAL, QC, H1M 3N2",Montreal,Montreal,CA,QC,H1M 3N2,+15143160333,15143030443,"[{""fax_number"": ""15143030443"", ""keyword_en"": ""general""}]","[{""fax_number"": ""15143030443"", ""keyword_fr"": ""dossiers médicaux""}]",55668,,hospital,http://www.cmme.ca/,45.598938,-73.5696155,1745808471,hospital,0
ChIJ0UrIoktByUwRaG7MXPkyp_I,,CABINET DU DR GUILLAUME BESSIERE,"102-497 BOUL CADIEUX, BEAUHARNOIS, QC, J6N 0R4",Beauharnois,Monteregie,CA,QC,J6N 0R4,+14502250480,14502250479,"[{""fax_number"": ""14502250479"", ""keyword_en"": ""general inquiries""}]","[{""fax_number"": ""14502250479"", ""keyword_fr"": ""renseignements généraux""}]",55879,,hospital,http://www.cdentairebeauharnois.com/,45.30765639999999,-73.8619788,1745808471,hospital,0
ChIJ0Uwe58o3yUwRHcNWdfoRRJQ,,CLINIQUE D'OPTOMETRIE MARCEL GINGRAS INC.,"421 BOUL ROCHE, VAUDREUIL-DORION, QC, J7V 2M9",Vaudreuil-Dorion,Monteregie,CA,QC,J7V 8C1,+14505101010,,[],[],52700,,hospital,https://www.opto-reseau.com/cliniques/opto-reseau-vision-vaudreuil/,45.4036765,-74.0364814,1745790598,hospital,0
ChIJ0Uwe58o3yUwRXKVXJvartf8,,PHYSIOTHERAPIE UNIVERSELLE VAUDREUIL,"100-2555 RUE DUTRISAC, VAUDREUIL-DORION, QC, J7V 7E6",Vaudreuil-Dorion,Monteregie,CA,QC,J7V 7E6,+18883940967,14504241252,"[{""fax_number"": ""14504241252"", ""keyword_en"": ""General""}]","[{""fax_number"": ""14504241252"", ""keyword_fr"": ""renseignements généraux""}]",57063,,hospital,https://physiotherapieuniverselle.com/cliniques/vaudreuil/?utm_source=gmb&utm_medium=organic&utm_content=montreal&utm_campaign=quebec,45.4035263,-74.036911,1745808471,hospital,0
